person,age,income,gender_F,gender_M,gender_O,became_year,became_month_sin,became_month_cos,became_day_sin,became_day_cos,became_dow_sin,became_dow_cos,offer_bogo,offer_disc,difficulty,duration,reward,email,mobile,social,web,t_received,t_viewed,amt_till_viewed,t_completed,amt_till_completed,0.0,6.0,12.0,18.0,24.0,30.0,36.0,42.0,48.0,54.0,60.0,66.0,72.0,78.0,84.0,90.0,96.0,102.0,108.0,114.0,denom_viewed,past_offers_num,past_completion_rate,short_little_comp_rate,short_little_count,short_lot_comp_rate,short_lot_count,long_little_comp_rate,long_little_count,long_lot_comp_rate,long_lot_count,t_left_when_viewed,amt_needed_when_viewed
35eb0f1497704afb9ac82350d1d903a8,49.0,68000.0,0.0,1.0,0.0,2018,0.8660254037844388,-0.4999999999999998,0.9680771188662044,-0.2506525322587204,0.0,1.0,1,0,10,5,10,1,1,1,1,336,30.0,0.0,,,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,,0.0,0.0,1.0,,0.0,1.0,1.0,90.0,10.0
17cd1a02965e439da1f0029d50792c56,49.0,79000.0,0.0,0.0,1.0,2016,-0.8660254037844386,0.5,-0.5712682150947924,0.8207634412072763,-0.433883739117558,-0.9009688679024191,0,1,10,10,2,1,1,1,1,336,18.0,0.0,96.0,33.22,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,,0.0,,0.0,1.0,2.0,222.0,10.0
f6e6b0f97b004170b65794fdf80294db,41.0,88000.0,0.0,1.0,0.0,2015,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,1,0,5,7,5,1,1,0,1,336,0.0,0.0,6.0,27.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,,0.0,,0.0,1.0,1.0,168.0,5.0
d674b3444fa74d15a61baa3c882f4c20,40.0,40000.0,0.0,1.0,0.0,2014,0.5,0.8660254037844387,-0.7907757369376986,-0.6121059825476628,0.0,1.0,1,0,5,7,5,1,1,0,1,336,30.0,1.95,150.0,14.23,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,1.0,1.0,,0.0,,0.0,0.0,1.0,138.0,5.0
36e18fa7d9f64956bc84770a085243e3,49.0,79000.0,1.0,0.0,0.0,2016,0.5,-0.8660254037844387,-0.9680771188662042,-0.2506525322587213,-0.7818314824680299,0.6234898018587334,0,1,7,7,3,1,1,1,1,336,18.0,0.0,36.0,28.3,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,,0.0,,0.0,1.0,1.0,150.0,7.0
c754e0a81d6b4b66a7a4f8477f96f29a,39.0,55000.0,1.0,0.0,0.0,2015,-0.4999999999999998,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,1,20,10,5,1,0,0,1,336,90.0,0.0,,,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,1.0,1.0,,0.0,1.0,1.0,150.0,20.0
b5b515ff26234d548bad3558992d1389,21.0,36000.0,1.0,0.0,0.0,2017,-1.0,-1.8369701987210292e-16,-0.9987165071710528,-0.05064916883871355,-0.9749279121818236,-0.2225209339563146,0,1,7,7,3,1,1,1,1,336,60.0,0.0,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,0.0,1.0,,0.0,0.0,1.0,108.0,7.0
174fee0b94e54cc3b1904965d2fb1209,61.0,84000.0,0.0,1.0,0.0,2017,-2.4492935982947064e-16,1.0,0.485301962531081,-0.8743466161445821,0.9749279121818236,-0.22252093395631434,0,1,10,7,2,1,1,0,1,336,66.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,0.0,2.0,,0.0,,0.0,102.0,10.0
c382ccba648a45b0bb55f3465df838aa,36.0,57000.0,1.0,0.0,0.0,2017,-1.0,-1.8369701987210292e-16,-0.9377521321470804,0.3473052528448203,0.0,1.0,1,0,10,7,10,1,1,1,0,336,42.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,,0.0,1.0,2.0,,0.0,126.0,10.0
531c99e0acc949cda66f3c9984197cbf,60.0,99000.0,1.0,0.0,0.0,2016,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434,0,1,20,10,5,1,0,0,1,336,18.0,0.0,114.0,27.3,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,,0.0,,0.0,0.0,1.0,1.0,1.0,222.0,20.0
b65affd9e07346a1906364a396950e3d,48.0,69000.0,0.0,1.0,0.0,2017,1.0,6.123233995736766e-17,-0.8978045395707417,-0.4403941515576342,0.7818314824680297,0.6234898018587336,1,0,5,5,5,1,1,1,1,336,18.0,0.0,30.0,14.65,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,102.0,5.0
a1a8f40407c444cc848468275308958a,62.0,63000.0,0.0,1.0,0.0,2018,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,1,0,10,5,10,1,1,1,1,336,18.0,0.0,,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,102.0,10.0
cec1cdc6b77e41abbdce8903c5522e7e,54.0,53000.0,0.0,1.0,0.0,2015,1.2246467991473532e-16,-1.0,-0.8486442574947509,0.5289640103269624,-0.433883739117558,-0.9009688679024191,0,1,10,10,2,1,1,1,1,336,12.0,0.0,132.0,15.28,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,,0.0,1.0,1.0,,0.0,228.0,10.0
d087c473b4d247ccb0abfef59ba12b0e,56.0,51000.0,0.0,1.0,0.0,2016,-0.8660254037844386,0.5,-0.9987165071710528,-0.05064916883871355,-0.7818314824680299,0.6234898018587334,0,1,7,7,3,1,1,1,1,336,12.0,0.0,54.0,14.38,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,,0.0,,0.0,0.0,1.0,1.0,1.0,156.0,7.0
f806632c011441378d4646567f357a21,42.0,69000.0,0.0,1.0,0.0,2013,-0.8660254037844384,-0.5000000000000004,0.7907757369376989,-0.6121059825476625,-0.7818314824680299,0.6234898018587334,0,1,10,10,2,1,1,1,1,408,0.0,0.0,54.0,18.22,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,1.0,1.0,,0.0,1.0,1.0,240.0,10.0
c0d210398dee4a0895b24444a5fcd1d2,45.0,33000.0,0.0,1.0,0.0,2018,-0.4999999999999998,-0.8660254037844388,0.9884683243281114,0.1514277775045767,-0.9749279121818236,-0.2225209339563146,1,0,10,5,10,1,1,1,1,408,36.0,0.0,90.0,27.86,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,,0.0,1.0,2.0,,0.0,84.0,10.0
2e87ba0fba1a4d1a8614af771f07a94d,67.0,76000.0,0.0,1.0,0.0,2017,0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,-0.7818314824680299,0.6234898018587334,1,0,5,5,5,1,1,1,1,408,0.0,0.0,18.0,12.52,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,120.0,5.0
fb98ebe9e3e14afaa5b5db182b00b7ec,61.0,112000.0,1.0,0.0,0.0,2017,-0.5000000000000004,0.8660254037844384,0.8978045395707416,-0.4403941515576344,-0.433883739117558,-0.9009688679024191,0,1,7,7,3,1,1,1,1,408,12.0,0.0,132.0,33.38,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,3,0.3333333333333333,,0.0,0.0,1.0,,0.0,0.5,2.0,156.0,7.0
a80f03b0379a404fa27ecff6028776c3,40.0,41000.0,1.0,0.0,0.0,2014,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.7818314824680297,0.6234898018587336,1,0,10,7,10,1,1,1,0,408,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,168.0,10.0
b19c8e7ac2ff40ae92b4fcf3247f8912,45.0,54000.0,0.0,1.0,0.0,2017,-0.8660254037844384,-0.5000000000000004,0.10116832198743272,-0.994869323391895,0.7818314824680297,0.6234898018587336,0,1,10,10,2,1,1,1,1,408,12.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.0,,0.0,0.0,2.0,,0.0,,0.0,228.0,10.0
f8aedd0cbea0419c806842b4265b82e5,72.0,72000.0,1.0,0.0,0.0,2016,-0.8660254037844384,-0.5000000000000004,0.7907757369376989,-0.6121059825476625,0.43388373911755823,-0.9009688679024191,1,0,10,5,10,1,1,1,1,408,12.0,0.0,36.0,17.48,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,1.0,1.0,1.0,,0.0,,0.0,1.0,1.0,108.0,10.0
13033baa9d294c3c9165a00d71b72614,53.0,96000.0,0.0,1.0,0.0,2017,-1.0,-1.8369701987210292e-16,-0.72479278722912,0.6889669190756864,0.9749279121818236,-0.22252093395631434,1,0,5,5,5,1,1,1,1,408,6.0,0.0,54.0,20.26,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,,0.0,,0.0,1.0,2.0,1.0,1.0,114.0,5.0
bf8d7498eb32431ab3fedaa14b7d3a0d,43.0,70000.0,0.0,1.0,0.0,2017,-1.0,-1.8369701987210292e-16,0.10116832198743272,-0.994869323391895,-0.433883739117558,-0.9009688679024191,1,0,5,5,5,1,1,1,1,408,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,1.0,,0.0,0.0,1.0,,0.0,120.0,5.0
23f9e3baf42b43148fee9bbbc3530c7a,69.0,87000.0,1.0,0.0,0.0,2017,-1.0,-1.8369701987210292e-16,-0.72479278722912,0.6889669190756864,0.9749279121818236,-0.22252093395631434,1,0,5,5,5,1,1,1,1,408,0.0,0.0,102.0,34.11,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,120.0,5.0
4293153650e04742b310ac06cd3810e9,55.0,51000.0,1.0,0.0,0.0,2018,-0.4999999999999998,-0.8660254037844388,0.9987165071710528,-0.050649168838712635,-0.7818314824680299,0.6234898018587334,0,1,10,7,2,1,1,0,1,408,12.0,0.0,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,,0.0,,0.0,1.0,1.0,0.0,1.0,156.0,10.0
11da2f066d3943699d10b61fd276fd1a,51.0,92000.0,0.0,1.0,0.0,2016,-0.8660254037844384,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,0.9749279121818236,-0.22252093395631434,1,0,5,5,5,1,1,1,1,408,0.0,0.0,54.0,22.77,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,1.0,1.0,1.0,,0.0,,0.0,1.0,1.0,120.0,5.0
accec36a10704e1fbaeb9b28b8bc5da8,81.0,93000.0,0.0,1.0,0.0,2018,0.5,-0.8660254037844387,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.9009688679024191,0,1,10,10,2,1,1,1,1,408,36.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,0.0,1.0,,0.0,0.0,1.0,204.0,10.0
2d40e25b82b94b37bbad2332e90a1034,52.0,92000.0,1.0,0.0,0.0,2017,-0.8660254037844384,-0.5000000000000004,0.9680771188662044,-0.2506525322587204,0.9749279121818236,-0.22252093395631434,1,0,10,7,10,1,1,1,0,408,6.0,0.0,102.0,23.59,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,0.0,1.0,,0.0,,0.0,1.0,1.0,162.0,10.0
5627d082d908490aaac42034255a91b5,57.0,58000.0,0.0,1.0,0.0,2015,-1.0,-1.8369701987210292e-16,-0.9987165071710528,-0.05064916883871355,0.9749279121818236,-0.22252093395631434,1,0,5,7,5,1,1,0,1,408,6.0,0.0,30.0,25.38,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.6666666666666666,0.0,1.0,,0.0,1.0,1.0,1.0,1.0,162.0,5.0
f93884685d214230bbc7c5f46aef121f,40.0,51000.0,1.0,0.0,0.0,2018,-0.4999999999999998,-0.8660254037844388,0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,0,1,20,10,5,1,0,0,1,408,36.0,7.03,,,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,204.0,12.969999999999999
978d48db5c714a4490d904412f85b502,76.0,114000.0,1.0,0.0,0.0,2015,-1.0,-1.8369701987210292e-16,0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,1,0,10,7,10,1,1,1,0,408,78.0,0.0,156.0,22.24,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,,0.0,1.0,2.0,,0.0,1.0,1.0,90.0,10.0
e277228d77a64ab896d6dd6d88f970d3,51.0,54000.0,0.0,1.0,0.0,2015,-0.8660254037844384,-0.5000000000000004,0.10116832198743272,-0.994869323391895,-0.9749279121818236,-0.2225209339563146,0,1,10,7,2,1,1,0,1,408,6.0,0.0,30.0,16.76,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.5,0.0,1.0,,0.0,1.0,1.0,,0.0,162.0,10.0
27aa749a6f5f448e91327028a2ac7fb5,32.0,38000.0,0.0,1.0,0.0,2015,-0.8660254037844386,0.5,0.9987165071710528,-0.050649168838712635,0.43388373911755823,-0.9009688679024191,1,0,10,5,10,1,1,1,1,408,0.0,7.84,18.0,26.86,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,1.0,2.0,,0.0,,0.0,120.0,10.0
f8362fcaa42248fca2a2a174951a954a,50.0,78000.0,1.0,0.0,0.0,2018,0.5,-0.8660254037844387,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,0,1,10,7,2,1,1,0,1,408,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,0.0,,0.0,0.0,2.0,,0.0,,0.0,162.0,10.0
66ccb31b29da4e9db3337fcfd5039c17,64.0,67000.0,0.0,1.0,0.0,2018,1.0,6.123233995736766e-17,0.7247927872291199,0.6889669190756866,-0.7818314824680299,0.6234898018587334,1,0,10,7,10,1,1,1,0,408,6.0,0.0,,,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,,0.0,,0.0,0.0,2.0,162.0,10.0
bb9cf26ad43044a3b0dd90c22bbd05d1,69.0,47000.0,0.0,1.0,0.0,2014,0.5,-0.8660254037844387,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,0,1,10,10,2,1,1,1,1,408,6.0,0.0,114.0,10.03,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,234.0,10.0
a3aab03d52bc4927a6c4eb9c1f9820d8,57.0,33000.0,0.0,1.0,0.0,2018,0.5,-0.8660254037844387,-0.8978045395707417,-0.4403941515576342,0.0,1.0,1,0,5,7,5,1,1,0,1,408,24.0,0.0,30.0,7.89,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2,2,1.0,1.0,1.0,,0.0,1.0,1.0,,0.0,144.0,5.0
e8f6590b4991479eb898457e8ebf4890,60.0,56000.0,0.0,1.0,0.0,2017,-1.0,-1.8369701987210292e-16,0.5712682150947923,0.8207634412072763,-0.7818314824680299,0.6234898018587334,1,0,10,7,10,1,1,1,0,408,138.0,5.87,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,,0.0,0.0,1.0,0.0,1.0,30.0,10.0
a0f63f6e1285445dbbdcc5d4943c843f,39.0,54000.0,1.0,0.0,0.0,2017,0.8660254037844388,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.433883739117558,-0.9009688679024191,0,1,10,10,2,1,1,1,1,408,12.0,0.0,72.0,26.55,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,,0.0,0.5,2.0,,0.0,,0.0,228.0,10.0
f5b84c63d6514f02bed8258e627f172d,36.0,31000.0,0.0,1.0,0.0,2018,1.0,6.123233995736766e-17,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.9009688679024191,1,0,5,5,5,1,1,1,1,408,60.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,0.0,1.0,,0.0,0.0,1.0,60.0,5.0
79d6e0ec46a8486a9df7b24552be074b,80.0,87000.0,0.0,1.0,0.0,2017,-0.8660254037844386,0.5,0.10116832198743272,-0.994869323391895,-0.7818314824680299,0.6234898018587334,0,1,10,7,2,1,1,0,1,408,6.0,0.0,,,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,1.0,1.0,,0.0,,0.0,0.0,1.0,162.0,10.0
80712efd45a84787b08074798ac40429,19.0,32000.0,0.0,1.0,0.0,2018,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.15142777750457667,-0.7818314824680299,0.6234898018587334,0,1,7,7,3,1,1,1,1,408,0.0,0.0,,,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,0.0,1.0,0.0,1.0,,0.0,168.0,7.0
1d62a7b6d4fb4defb8ae6ddf300600e5,49.0,84000.0,1.0,0.0,0.0,2013,-0.5000000000000004,0.8660254037844384,0.9987165071710528,-0.050649168838712635,-0.433883739117558,-0.9009688679024191,0,1,10,10,2,1,1,1,1,408,18.0,0.0,36.0,24.92,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,0.0,1.0,,0.0,,0.0,1.0,1.0,222.0,10.0
3f244f4dea654688ace14acb4f0257bb,66.0,71000.0,0.0,1.0,0.0,2018,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.7818314824680297,0.6234898018587336,0,1,7,7,3,1,1,1,1,408,18.0,0.0,126.0,8.18,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.5,,0.0,,0.0,,0.0,0.5,2.0,150.0,7.0
ca369d4c5c0c4bb996bf78ec0b65775b,53.0,104000.0,0.0,1.0,0.0,2017,0.5,0.8660254037844387,-0.9987165071710528,-0.05064916883871355,0.0,1.0,1,0,10,5,10,1,1,1,1,408,18.0,0.0,42.0,23.92,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,102.0,10.0
ec290c4f5c204a4c85f256ee190bd583,63.0,94000.0,1.0,0.0,0.0,2016,0.5,0.8660254037844387,-0.9884683243281114,0.15142777750457667,-0.7818314824680299,0.6234898018587334,0,1,10,7,2,1,1,0,1,408,48.0,0.0,84.0,24.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,,0.0,,0.0,1.0,2.0,,0.0,120.0,10.0
25ff4f5d2d354e599980dc5fd3f50021,39.0,61000.0,0.0,1.0,0.0,2017,0.8660254037844388,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,0.7818314824680297,0.6234898018587336,0,1,10,7,2,1,1,0,1,408,42.0,0.0,102.0,15.41,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,0.5,,0.0,0.0,1.0,,0.0,1.0,1.0,126.0,10.0
d7d78a3fabfc4f53883e5fa624c3d612,24.0,38000.0,0.0,1.0,0.0,2018,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.7818314824680297,0.6234898018587336,1,0,5,5,5,1,1,1,1,408,6.0,0.0,,,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,,0.0,,0.0,0.0,2.0,114.0,5.0
ef0dcb0bddc54f3595846a87bd1237ef,58.0,78000.0,1.0,0.0,0.0,2016,-1.0,-1.8369701987210292e-16,0.8486442574947509,0.5289640103269625,0.0,1.0,0,1,7,7,3,1,1,1,1,408,0.0,0.0,72.0,24.14,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,2,1.0,,0.0,,0.0,,0.0,1.0,2.0,168.0,7.0
10c4dfe0dd3940a4bc00b19c3e750764,46.0,55000.0,0.0,1.0,0.0,2017,-0.5000000000000004,0.8660254037844384,0.9680771188662044,-0.2506525322587204,0.43388373911755823,-0.9009688679024191,1,0,5,7,5,1,1,0,1,408,84.0,0.0,,,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,,0.0,,0.0,,0.0,0.0,2.0,84.0,5.0
